ID;BedrijfstakkenBranchesSBI2008;Perioden;AantalMiddelgrEnGroteOndernemingen_1;TotaalBedrijfsopbrengsten_2;TotaalNettoOmzet_3;OpbrengstenWlz_4;TotaalOpbrengstenZvw_5;OpbrengstenDBCS_6;OpbrengstenOverigeZvwZorg_7;OpbrengstenWmo_8;OpbrengstenJeugdwet_9;TotaalOverigeNettoOmzet_10;OverigeZorgprestaties_11;OverigeDienstverlening_12;TotaalOverigeBedrijfsopbrengsten_13;SubsidiesExclWmoEnJeugdwet_14;NietEerderGenoemdeBedrijfsopbrengsten_15;TotaalBedrijfskosten_16;TotaalArbeidskosten_17;LonenEnSalarissen_18;PensioenlastenEnSocialeLasten_19;HonorariumkostenVrijgevMedSpec_20;AfschrijvingenOpVasteActiva_21;BijzondereWaardeverminderingen_22;TotaalOverigeBedrijfskosten_23;TotaalOverigePersoneelskosten_24;KostenUitzendkrachtenEnOverigeInleen_25;NietEerderGenoemdePersoneelskosten_26;TotaalNietEerderGenoemdeBedrKosten_27;VoedingEnHotelmatigeKosten_28;AlgemeneKosten_29;ClientEnBewonersgebondenKosten_30;OnderhoudsEnEnergiekosten_31;HuurOperationeleLeasingKapGoederen_32;AndereBedrijfskosten_33;Bedrijfsresultaat_34;FinancieleBaten_35;FinancieleLasten_36;FinancieelResultaat_37;BuitengewoneBaten_38;BuitengewoneLasten_39;BuitengewoonResultaat_40;ResultaatVoorBelastingen_41;TotaalActiva_42;ImmaterieleVasteActiva_43;MaterieleVasteActiva_44;TotaalFinancieleVasteActiva_45;Deelnemingen_46;OverigeLanglopendeVorderingen_47;TotaalVoorradenEnOnderhandenWerk_48;Voorraden_49;OnderhandenWerkDBCS_50;TotaalKortlopendeVorderingen_51;VorderingenOpDebiteuren_52;VorderingenUHVBekostiging_53;OverigeKortlopendeVorderingen_54;Effecten_55;LiquideMiddelen_56;TotaalPassiva_57;EigenVermogen_58;Voorzieningen_59;LanglopendeSchulden_60;TotaalKortlopendeSchulden_61;SchuldenAanKredietinstellingen_62;Crediteuren_63;AflossingsverplichtingLanglopLening_64;SchuldenUHVBekostiging_65;OverigeKortlopendeSchulden_66;BoekwaardePer1Januari_67;Investeringen_68;Herwaarderingen_69;Desinvesteringen_70;Afschrijvingen_71;BijzondereWaardeverminderingen_72;TerugnameAfgeschrevenActiva_73;OverigeMutaties_74;BoekwaardePer31December_75;WettelijkBudgetVerslagjaar_76;OpbrengstenTerDekkingWettelijkBudg_77;FinancieringsverschilBudgetOpbrengsten_78;BanenWerknemers_79;ArbeidsjarenWerknemers_80;LonenInclBijzBeloningEnOverw_81;AantalKleineOndernemingen_82;BanenWerknemersKleineOnd_83;ArbeidsjarenWerknemersKleineOnd_84;LonenKleineOndIncBijzEnOverw_85;AantalZelfstandigenKleineOnd_86;WinstZelfstandigenKleineOnd_87
46;87901 Jeugdzorg met overnachting;2016;68;1317;1096;3;9;6.0;3.0;22.0;984.0;78;77;1;222;151;71;1290;803;637;165;0;26;1;460;108;60;48;352;38.0;136.0;109.0;25;26;18.0;28;1;8;-7;;;;20;853;2;355;6;1;5;15;0;15;197;100;2.0;95;0;279;853;267;93;220;273;4.0;39;14.0;2.0;214;381;22;1;17;26;1;5.0;;355;2.0;2.0;0.0;17950;14450;732;400.0;200.0;100.0;4.0;450.0;18.0
47;87901 Jeugdzorg met overnachting;2017;86;1417;1201;3;11;8.0;3.0;25.0;1078.0;84;82;1;217;144;73;1381;872;693;179;0;29;-4;484;125;76;49;359;37.0;151.0;113.0;29;28;3.0;36;1;7;-6;;;;30;875;3;347;10;1;9;14;0;14;265;122;1.0;142;0;237;875;321;88;206;261;4.0;36;15.0;4.0;202;358;27;1;5;28;5;2.0;;347;2.0;2.0;0.0;19200;15000;791;500.0;300.0;150.0;7.0;550.0;22.0
48;87901 Jeugdzorg met overnachting;2018;114;1504;1273;4;11;;;41.0;1130.0;86;85;1;231;162;69;1496;940;748;193;0;31;-2;526;141;93;48;386;43.0;151.0;122.0;33;28;8.0;8;3;6;-3;;;;5;907;3;337;13;1;12;20;0;20;264;107;1.0;156;1;270;907;342;71;195;300;1.0;41;14.0;3.0;241;346;26;0;7;30;-1;0.0;;337;4.0;4.0;0.0;21050;16400;872;650.0;350.0;150.0;7.0;650.0;28.0
49;87901 Jeugdzorg met overnachting;2019;119;1465;1219;4;10;;;43.0;1124.0;39;38;1;246;162;83;1474;926;729;197;0;28;2;519;140;93;47;379;43.0;143.0;123.0;35;27;7.0;-9;2;6;-4;;;;-13;787;3;290;11;0;11;9;0;9;238;88;0.0;150;2;234;787;287;47;162;292;6.0;31;26.0;0.0;229;298;31;3;13;27;2;0.0;;290;5.0;5.0;0.0;20200;15650;859;900.0;500.0;300.0;14.0;900.0;40.0
50;87901 Jeugdzorg met overnachting;2020;132;1595;1328;6;12;;;52.0;1215.0;43;42;1;268;170;97;1570;1002;793;209;0;28;0;540;135;86;49;405;51.0;127.0;135.0;39;30;22.0;25;1;6;-5;;;;20;866;4;312;7;1;6;5;0;5;254;66;1.0;188;2;282;866;322;44;173;327;;33;;0.0;294;306;51;0;18;26;0;;-2.0;312;5.0;5.0;1.0;21150;16300;920;1000.0;450.0;250.0;12.0;1050.0;50.0
51;87901 Jeugdzorg met overnachting;2021;145;1639;1383;10;13;;;60.0;1250.0;49;48;1;256;157;99;1622;1009;799;210;0;28;-2;587;163;113;50;424;47.0;131.0;142.0;39;32;32.0;16;0;6;-6;;;;11;855;3;313;7;0;7;0;0;0;255;68;0.0;186;2;274;855;318;49;164;325;;35;;0.0;290;315;44;0;7;31;0;;-7.0;313;12.0;12.0;0.0;21150;16400;933;1200.0;500.0;250.0;13.0;1200.0;58.0
52;87901 Jeugdzorg met overnachting;2022;149;1755;1479;12;12;;;61.0;1333.0;61;59;2;276;164;112;1765;1071;841;230;0;30;-1;665;213;157;56;453;52.0;132.0;142.0;41;35;51.0;-10;1;6;-5;;;;-15;859;3;307;8;0;8;0;0;0;274;80;;195;2;265;859;305;45;168;342;;47;;;294;290;63;0;9;31;0;;-5.0;307;;;;21350;16500;1013;1350.0;600.0;350.0;16.0;1350.0;69.0
53;87901 Jeugdzorg met overnachting;2023;156;1910;1607;18;15;;;72.0;1432.0;70;68;3;302;178;124;1885;1101;865;235;0;31;0;753;236;169;67;517;54.0;136.0;145.0;48;39;94.0;25;3;7;-4;;;;20;874;4;305;9;1;8;0;0;0;274;92;;182;2;280;874;310;49;157;358;;53;;;305;299;44;0;7;30;1;;0.0;305;;;;21250;16450;1023;1450.0;750.0;450.0;24.0;;
54;87902 Maatschappelijke opvang (24-uurs);2015;49;1699;645;62;17;5.0;12.0;436.0;57.0;73;66;7;1054;985;69;1665;643;515;128;0;63;0;959;158;96;63;801;64.0;222.0;205.0;72;237;2.0;33;1;4;-3;3.0;0.0;3.0;33;927;16;511;13;4;9;3;0;3;204;49;5.0;150;0;180;927;281;61;102;484;7.0;37;14.0;1.0;423;393;178;0;6;53;0;0.0;;511;57.0;55.0;2.0;15250;12650;580;100.0;100.0;50.0;3.0;50.0;2.0
55;87902 Maatschappelijke opvang (24-uurs);2016;48;2015;726;59;17;4.0;13.0;497.0;69.0;83;75;8;1289;1220;69;2027;724;578;146;0;96;0;1208;257;178;79;951;78.0;203.0;209.0;110;347;3.0;-12;1;3;-3;;;;-15;1078;14;650;7;0;7;2;0;2;147;57;2.0;88;0;258;1078;271;81;342;384;11.0;32;5.0;2.0;333;513;229;1;8;82;1;1.0;;650;55.0;54.0;1.0;16450;13800;674;100.0;100.0;50.0;3.0;50.0;2.0
56;87902 Maatschappelijke opvang (24-uurs);2017;49;1759;777;58;22;5.0;16.0;546.0;76.0;76;69;7;982;911;71;1716;728;584;145;0;112;0;876;171;101;70;704;61.0;142.0;191.0;66;241;4.0;43;0;3;-2;;;;41;1082;3;567;5;0;5;3;0;2;146;71;1.0;74;0;358;1082;322;127;317;315;13.0;34;6.0;0.0;262;655;71;0;41;107;10;0.0;;567;55.0;54.0;1.0;16450;13200;659;100.0;100.0;50.0;3.0;50.0;2.0
57;87902 Maatschappelijke opvang (24-uurs);2018;52;1676;857;64;22;;;589.0;94.0;88;80;8;819;751;67;1620;765;613;152;0;78;0;777;160;98;62;617;60.0;146.0;162.0;58;187;5.0;55;0;3;-3;;;;52;1029;3;530;6;0;6;4;0;3;162;67;1.0;93;0;324;1029;349;97;311;273;8.0;35;6.0;1.0;223;568;54;0;13;81;-1;0.0;;530;62.0;61.0;1.0;16900;13550;689;100.0;100.0;50.0;4.0;50.0;2.0
58;87902 Maatschappelijke opvang (24-uurs);2019;53;1740;884;74;23;;;601.0;92.0;94;91;4;856;783;73;1744;808;644;165;0;66;1;869;181;113;68;688;62.0;160.0;187.0;74;198;7.0;-4;0;3;-3;;;;-7;956;2;522;4;0;4;3;0;3;168;64;3.0;101;0;256;956;314;94;282;266;9.0;44;8.0;0.0;204;525;76;0;12;66;1;0.0;;522;72.0;69.0;3.0;17400;13950;731;100.0;150.0;100.0;5.0;100.0;3.0
59;87902 Maatschappelijke opvang (24-uurs);2020;56;1926;961;81;25;;;658.0;92.0;105;102;3;964;879;85;1861;868;688;180;0;57;0;936;200;120;80;736;64.0;189.0;166.0;89;212;16.0;65;2;4;-2;;;;62;1014;5;562;4;0;4;3;0;3;167;56;3.0;109;0;273;1014;295;93;263;363;;38;;0.0;325;539;103;0;25;55;0;;0.0;562;81.0;78.0;3.0;18200;14650;797;150.0;150.0;100.0;4.0;100.0;4.0
60;87902 Maatschappelijke opvang (24-uurs);2021;55;2134;1042;221;24;;;590.0;93.0;114;111;3;1092;1007;84;2013;901;713;188;0;57;0;1054;231;150;81;823;69.0;187.0;195.0;86;269;16.0;121;0;5;-5;;;;115;1137;4;627;4;0;4;1;1;0;145;51;16.0;78;0;355;1137;324;87;366;359;;53;;0.0;305;564;123;0;4;54;0;;0.0;627;219.0;203.0;15.0;18750;15100;837;150.0;200.0;150.0;7.0;100.0;4.0
61;87902 Maatschappelijke opvang (24-uurs);2022;58;2977;1115;269;28;;;603.0;96.0;119;111;8;1862;1757;105;2978;991;778;213;0;66;2;1919;332;231;101;1587;132.0;268.0;295.0;125;735;30.0;-1;0;6;-6;;;;-7;1357;3;734;2;0;2;0;0;0;263;60;;202;0;356;1357;309;101;355;592;;74;;;518;633;172;0;4;67;1;;1.0;734;;;;19800;16000;929;150.0;200.0;100.0;6.0;100.0;4.0
62;87902 Maatschappelijke opvang (24-uurs);2023;60;4273;1228;307;27;;;655.0;104.0;135;123;12;3045;2930;115;4265;1183;931;252;0;100;1;2981;452;311;141;2530;210.0;370.0;423.0;160;1308;59.0;8;2;4;-2;;;;6;1569;1;923;2;0;2;0;0;0;395;70;;325;0;248;1569;322;102;432;712;;126;;;587;741;285;0;3;99;1;;0.0;923;;;;22000;17950;1102;200.0;200.0;150.0;7.0;;
63;88991 Ambulante jeugdzorg;2015;33;631;528;1;1;1.0;0.0;29.0;494.0;3;3;0;103;83;20;627;442;352;90;0;9;0;176;45;19;26;131;1.0;77.0;30.0;1;14;9.0;3;1;0;0;2.0;0.0;2.0;6;213;2;27;0;0;0;2;0;2;55;25;7.0;24;0;127;213;54;23;5;131;0.0;16;1.0;0.0;114;32;4;0;0;8;0;0.0;;27;2.0;2.0;0.0;9250;7650;427;;;;;;
64;88991 Ambulante jeugdzorg;2016;36;711;526;1;2;2.0;0.0;26.0;493.0;4;4;0;185;167;18;699;441;350;91;0;8;1;250;48;21;27;201;1.0;74.0;71.0;1;14;40.0;12;1;1;0;;;;12;219;3;23;0;0;0;2;0;1;71;31;0.0;39;0;120;219;63;23;4;129;0.0;14;6.0;0.0;109;28;5;0;1;8;0;1.0;;23;1.0;1.0;0.0;9350;7750;435;;;;;;
65;88991 Ambulante jeugdzorg;2017;47;725;543;1;4;4.0;0.0;23.0;511.0;4;4;0;183;161;22;728;452;360;92;0;7;0;269;72;35;36;197;1.0;69.0;69.0;2;20;36.0;-3;2;1;1;;;;-2;233;4;20;0;0;0;1;0;1;78;36;0.0;42;0;129;233;61;24;4;145;0.0;15;6.0;0.0;124;26;5;0;1;8;0;2.0;;20;1.0;1.0;0.0;9650;7800;450;;;;;;
66;88991 Ambulante jeugdzorg;2018;59;718;560;1;6;;;18.0;528.0;7;6;1;158;137;21;710;448;356;92;0;7;1;255;76;46;30;178;1.0;71.0;54.0;2;20;31.0;8;2;0;2;;;;10;253;4;19;0;0;0;2;0;2;76;36;0.0;40;0;152;253;69;22;3;159;0.0;14;4.0;0.0;141;21;5;0;0;7;0;0.0;;19;1.0;1.0;0.0;9300;7550;432;;;;;;
67;88991 Ambulante jeugdzorg;2019;68;747;614;1;8;;;23.0;576.0;6;5;1;133;110;23;736;481;379;102;0;6;0;249;86;53;34;163;0.0;70.0;39.0;2;21;30.0;11;0;0;0;;;;10;259;4;19;0;0;0;2;0;2;65;31;0.0;34;0;169;259;75;20;3;161;0.0;14;0.0;0.0;147;20;8;0;2;7;0;0.0;;19;1.0;1.0;0.0;9600;7750;466;;;;;;
68;88991 Ambulante jeugdzorg;2020;89;811;683;1;10;;;32.0;632.0;8;8;0;128;105;24;804;527;416;110;0;7;0;270;91;59;32;179;1.0;76.0;37.0;3;22;40.0;7;0;0;0;;;;7;262;4;22;0;0;0;3;0;3;74;37;0.0;37;0;159;262;81;18;5;158;;18;;1.0;139;22;7;0;0;7;0;;0.0;22;1.0;1.0;0.0;9950;8200;498;;;;;;
69;88991 Ambulante jeugdzorg;2021;113;899;759;3;10;;;44.0;690.0;12;12;0;140;110;30;874;566;447;119;0;8;0;301;103;65;38;198;1.0;82.0;39.0;3;25;48.0;25;0;1;-1;;;;25;299;4;22;2;1;1;0;0;0;90;37;0.0;52;0;182;299;103;20;4;172;;20;;1.0;152;22;7;0;0;6;0;;0.0;22;27.0;26.0;1.0;10950;8850;539;;;;;;
70;88991 Ambulante jeugdzorg;2022;128;1003;806;4;11;;;45.0;728.0;18;16;1;196;165;31;1001;619;483;137;0;8;0;374;116;71;46;257;1.0;92.0;59.0;5;27;74.0;1;0;1;-1;;;;1;333;6;25;3;2;2;2;1;0;100;38;;62;0;196;333;102;17;6;208;;28;;;180;22;10;0;5;7;0;;4.0;25;;;;11300;9200;599;;;;;;
71;88991 Ambulante jeugdzorg;2023;157;1358;1037;7;16;;;49.0;932.0;33;29;4;321;287;33;1334;725;565;161;0;12;0;597;158;102;57;438;0.0;114.0;98.0;7;34;185.0;24;3;1;2;;;;27;466;14;35;8;6;2;2;2;0;128;47;;80;0;280;466;128;22;9;307;;35;;;272;28;17;0;1;9;0;;0.0;35;;;;13400;10500;680;;;;;;
72;Verpleeg-, verzorgingshuizen, thuiszorg;2015;782;16812;15754;10369;3817;904.0;2913.0;920.0;24.0;625;419;206;1058;303;755;16491;10919;8784;2135;22;843;37;4671;1127;691;436;3544;902.0;961.0;376.0;529;706;69.0;322;26;268;-242;4.0;7.0;-3.0;77;14429;28;9857;150;17;134;74;12;62;1440;575;164.0;701;3;2876;14429;4530;839;5607;3453;192.0;431;484.0;104.0;2241;10012;1144;59;197;839;60;261.0;;9857;10162.0;10154.0;9.0;410900;255050;10071;13650.0;1850.0;900.0;34.0;7650.0;200.0
73;Verpleeg-, verzorgingshuizen, thuiszorg;2016;852;17047;16012;10519;3974;918.0;3056.0;902.0;38.0;578;310;268;1035;301;734;16885;11223;9032;2190;23;829;14;4796;1272;762;510;3524;861.0;957.0;414.0;556;670;67.0;163;20;254;-234;;;;-71;14388;26;9630;108;15;93;79;10;69;1435;571;117.0;747;1;3108;14388;4462;756;5615;3555;96.0;472;418.0;106.0;2464;9727;869;82;185;810;22;31.0;;9630;10155.0;10131.0;24.0;405800;248500;10149;14950.0;1900.0;1000.0;38.0;8250.0;234.0
74;Verpleeg-, verzorgingshuizen, thuiszorg;2017;913;17467;16441;10496;4299;939.0;3361.0;988.0;55.0;604;372;232;1026;289;737;16963;11213;9040;2173;22;815;30;4883;1351;910;441;3532;866.0;995.0;442.0;515;648;65.0;504;13;243;-230;;;;275;13660;23;9312;110;14;96;95;9;86;1392;565;159.0;668;1;2728;13660;4696;613;5277;3074;111.0;468;378.0;39.0;2078;9451;920;27;240;789;28;28.0;;9312;10389.0;10255.0;134.0;410950;245050;10633;16500.0;1850.0;1000.0;39.0;9350.0;288.0
75;Verpleeg-, verzorgingshuizen, thuiszorg;2018;977;18377;17329;11144;4467;;;1045.0;67.0;607;365;241;1048;324;724;17785;11695;9396;2300;24;780;21;5266;1549;1066;483;3717;898.0;1086.0;485.0;529;647;71.0;592;14;208;-194;;;;398;13823;21;9212;125;14;111;98;11;87;1438;550;167.0;722;1;2928;13823;5117;535;5146;3025;59.0;512;324.0;17.0;2112;9292;931;-3;215;771;18;5.0;;9212;11062.0;10914.0;149.0;420500;251300;10805;19150.0;2200.0;1250.0;51.0;11250.0;359.0
76;Verpleeg-, verzorgingshuizen, thuiszorg;2019;992;19850;18807;12546;4475;;;1114.0;89.0;584;360;224;1043;342;700;19304;12734;10176;2559;25;787;14;5744;1815;1266;549;3929;956.0;1155.0;545.0;567;648;59.0;546;12;193;-181;;;;365;14177;29;9282;127;15;113;101;10;91;1623;503;359.0;761;1;3014;14177;5546;456;4961;3215;79.0;535;340.0;16.0;2244;9275;973;-2;167;779;13;4.0;;9282;12475.0;12138.0;337.0;442500;264700;11779;22000.0;2750.0;1600.0;67.0;13000.0;438.0
77;Verpleeg-, verzorgingshuizen, thuiszorg;2020;1006;21930;20186;13898;4386;;;1176.0;112.0;614;413;201;1744;1147;597;21220;13885;11070;2814;25;808;11;6491;2331;1448;883;4160;933.0;1254.0;683.0;561;661;68.0;710;6;183;-176;;;;534;15204;32;9216;153;15;138;87;14;73;2143;502;655.0;986;11;3562;15204;6024;470;4837;3873;;553;;17.0;3303;9200;1006;1;150;795;17;;-29.0;9216;13790.0;13162.0;628.0;453350;272500;12419;24000.0;2750.0;1550.0;70.0;14200.0;501.0
78;Verpleeg-, verzorgingshuizen, thuiszorg;2021;1064;22566;21374;14996;4510;;;1116.0;119.0;633;420;214;1191;615;576;21883;14208;11425;2784;28;829;21;6797;2407;1575;833;4390;950.0;1317.0;704.0;617;683;118.0;682;5;174;-169;;;;513;15928;26;9443;161;17;144;108;12;96;2302;507;704.0;1091;14;3872;15928;6564;722;4735;3907;;582;;16.0;3309;9323;1071;3;108;821;20;;-5.0;9443;14903.0;14205.0;698.0;462450;279300;13063;26450.0;3050.0;1800.0;83.0;15650.0;565.0
79;Verpleeg-, verzorgingshuizen, thuiszorg;2022;1037;22952;21885;15651;4234;;;1201.0;128.0;670;419;250;1067;465;602;22575;14731;11746;2985;41;827;16;6960;2334;1719;615;4626;1010.0;;;626;709;;377;13;161;-148;;;;228;16287;34;9430;188;22;166;102;11;91;2023;492;;1530;7;4501;16287;6732;738;4617;4200;;648;;;3552;9295;1126;7;147;824;23;;-3.0;9430;;;;464250;280500;13762;31950.0;3500.0;2050.0;99.0;18500.0;657.0
80;Verpleeg-, verzorgingshuizen, thuiszorg;2023;1039;24628;23559;17025;4473;;;1234.0;144.0;684;423;260;1068;439;629;24080;15467;12396;3072;52;857;5;7698;2453;1818;635;5245;1099.0;;;833;761;;548;53;143;-90;;;;458;16735;61;9537;198;27;171;98;9;89;1849;507;;1342;13;4980;16735;7162;762;4415;4395;;677;;;3718;9458;1090;0;132;866;6;;-7.0;9537;;;;460100;276950;14191;35300.0;3150.0;1950.0;97.0;;
