ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
442;292;292;Wehl                               ;WHL;Wehl                      ;6;Zutphen         ;43;Achterhoek                    ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;25;Doetinchem            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;142;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6771;387
443;870;870;Werkendam                          ;WDM;Werkendam                 ;2;Breda           ;26;Stadsgewest Breda             ;34;Gorinchem                          ;34;Midden-Noord-Brabant               ;105;Land van Altena                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;5;Breda              ;17;Tilburg         ;4;Zuid-Nederland ;3003;Biesbosch                               ;11;Zuidwestelijk akkerbouwgebied;52;Gorinchem             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;18;Dordrecht-Gorinchem             ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;26384;542
444;459;459;Wervershoof                        ;WHF;Wervershoof               ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8470;438
445;668;668;West Maas en Waal                  ;WWL;West Maas en Waal         ;5;Arnhem          ;48;Nijmegen e.o.                 ;18;Tiel                               ;16;Zuidwest-Gelderland                ;41;Land van Maas en Waal                   ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;31;Tiel                  ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL224;Zuidwest-Gelderland                ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland   ;13;Nijmegen               ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18202;306
446;558;558;Wester-Koggenland                  ;WKD;Wester-Koggenland         ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13765;272
447;Westerveld;1701;Westerveld                         ;WED;Westerveld                ;19;Assen           ;71;Drenthe (0.1)                 ;8;Meppel-Steenwijk                   ;9;Zuidwest-Drenthe                   ;17;Drentse zandgronden                     ;5;Leeuwarden      ;3;Zwolle            ;3;Drenthe          ;8;GGD Zuidwest-Drenthe                    ;62;Meppel             ;3;Assen           ;1;Noord-Nederland;2203;Zuidwestelijk weidegebied in Drenthe    ;3;Noordelijk Weidegebied       ;15;Meppel                ;NL1;Noord-Nederland;NL13;Drenthe      ; NL133;Zuidwest-Drenthe                   ;5;Zwolle-Meppel en omstreken      ;3;Drenthe                  ;22;Drenthe      ;5;Zuid Drenthe           ;12;Groningse, Friese en Drentse zandgronden;9;Zuidwest-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ;081;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;19097;184
448;293;293;Westervoort                        ;WVT;Westervoort               ;5;Arnhem          ;45;Gelderland Midden             ;14;Arnhem-Doetinchem                  ;15;Arnhem/Nijmegen                    ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;19;Dienst Welzijn en Volksgezondheid Arnhem;14;Arnhem             ;7;Arnhem          ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;26;Arnhem                ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;11;Arnhem                 ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;141;   ;                                       ;0;                   ;6;Arnhem             ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;16162;1131
449;98;98;Weststellingwerf                   ;WSF;Weststellingwerf          ;17;Leeuwarden      ;23;Friesland                     ;5;Heerenveen                         ;6;Zuidoost-Friesland                 ;9;Fries zandgebied                        ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;55;Heerenveen         ;2;Leeuwarden      ;1;Noord-Nederland;2103;De Wouden                               ;3;Noordelijk Weidegebied       ;8;Heerenveen            ;NL1;Noord-Nederland;NL12;Friesland    ; NL123;Zuidoost-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;12;Groningse, Friese en Drentse zandgronden;6;Friesland-oost                 ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;25802;590
450;614;614;Westvoorne                         ;WVE;Westvoorne                ;10;Rotterdam       ;20;Rotterdam-Rijnmond            ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;91;Voorne-Putten en Rozenburg              ;3;'s-Gravenhage   ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden             ;35;Brielle            ;14;Dordrecht       ;3;West-Nederland ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk akkerbouwgebied;56;Brielle               ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;17;Rotterdam-Rijnmond       ;28;Zuid-Holland ;23;Rijnmond               ;2;Noordzeebadplaatsen                     ;29;Rijnmond                       ;23;Rijnmond                                ;31;Rijnmond                                ;283;291;Rijnmond                               ;0;                   ;14;Rotterdam          ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;14243;498
451;189;189;Wierden                            ;WDN;Wierden                   ;8;Almelo          ;35;Twente                        ;12;Almelo                             ;12;Twente                             ;24;Overige gemeenten in Twente             ;2;Arnhem          ;4;Twente            ;5;Twente           ;11;GGD Regio Twente                        ;26;Almelo             ;4;Zwolle          ;2;Oost-Nederland ;2303;Twente                                  ;4;Oostelijk Veehouderijgebied  ;21;Almelo                ;NL2;Oost-Nederland ;NL21;Overijssel   ; NL213;Twente                             ;6;Twente                          ;5;Twente                   ;23;Overijssel   ;7;Twente                 ;11;Twente, Salland en Vechtstreek          ;12;Twente                         ;7;Twente                                  ;7;Almelo                                  ;121;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;23444;602
452;462;462;Wieringen                          ;WIN;Wieringen                 ;14;Alkmaar         ;6;Kop van Noord-Holland         ;27;Den Helder-Schagen                 ;18;Kop van Noord-Holland              ;51;Wieringen, Wieringermeer                ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;27;GGD Kop Van Noord-Holland               ;48;Den Helder         ;11;Den Helder      ;3;West-Nederland ;2701;Wieringen en Wieringermeer              ;6;IJsselmeerpolders            ;37;Den Helder            ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;23;Kop van Noord-Holland          ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;   ;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8358;382
453;463;463;Wieringermeer                      ;WMR;Wieringermeer             ;14;Alkmaar         ;6;Kop van Noord-Holland         ;27;Den Helder-Schagen                 ;18;Kop van Noord-Holland              ;51;Wieringen, Wieringermeer                ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;27;GGD Kop Van Noord-Holland               ;48;Den Helder         ;11;Den Helder      ;3;West-Nederland ;2701;Wieringen en Wieringermeer              ;6;IJsselmeerpolders            ;37;Den Helder            ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;3;IJsselmeerkust                          ;23;Kop van Noord-Holland          ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;12626;413
454;296;296;Wijchen                            ;WCN;Wijchen                   ;5;Arnhem          ;48;Nijmegen e.o.                 ;15;Nijmegen                           ;15;Arnhem/Nijmegen                    ;40;Gebied om Nijmegen                      ;2;Arnhem          ;7;Nijmegen          ;8;Nijmegen         ;21;GGD Regio Nijmegen                      ;17;Nijmegen           ;6;Nijmegen        ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;30;Nijmegen              ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;11;Oostelijk Maas-Waalgebied       ;8;Gelderland-Zuid          ;25;Gelderland   ;13;Nijmegen               ;9;Gelders Rivierengebied                  ;14;Arnhem/Nijmegen                ;12;Nijmegen e.o. en Betuwe                 ;14;Nijmegen e.o.                           ;151;   ;                                       ;0;                   ;7;Nijmegen           ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;39564;1021
455;Wijdemeren;1696;Wijdemeren                         ;WEN;Wijdemeren                ;13;Amsterdam       ;4;Gooi en Vechtstreek           ;23;Hilversum                          ;24;Het Gooi en Vechtstreek            ;65;Vechtstreek in Noord-Holland            ;4;Amsterdam       ;10;Het Gooi/Flevoland;11;Het Gooi         ;36;GGD Gooi en Vechtstreek                 ;45;Hilversum          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied;45;Hilversum             ;NL3;West-Nederland ;NL32;Noord-Holland; NL327;Het Gooi en Vechtstreek            ;15;Zuid-Noord-Holland              ;14;Gooi en Vechtstreek      ;27;Noord-Holland;16;Gooi & Vechtstreek     ;6;Hollands-Utrechtse meren                ;20;Gooi en Vechtstreek            ;16;Zaanstreek/Waterland/Amstelland/Meerland;18;Het Gooi                                ;   ;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;23237;514
456;352;352;Wijk bij Duurstede                 ;WDE;Wijk bij Duurstede        ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;45;Utrechts Kromme Rijngebied              ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;26;GGD Zuidoost Utrecht                    ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;17;Overig Nederland                        ;19;Utrecht                        ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;191;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;23330;1042
457;52;52;Winschoten                         ;WSN;Winschoten                ;18;Groningen       ;34;Groningen                     ;2;Winschoten-Veendam                 ;1;Oost-Groningen                     ;3;Groninger Oldambt                       ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;59;Winschoten         ;1;Groningen       ;1;Noord-Nederland;2003;Oostelijke bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt      ;5;Winschoten            ;NL1;Noord-Nederland;NL11;Groningen    ; NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen    ;2;Oost Groningen         ;17;Overig Nederland                        ;1;Oost-Groningen                 ;1;Ommelanden                              ;1;Ommelanden                              ;021;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;18494;1162
458;53;53;Winsum                             ;WNM;Winsum                    ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;3;Overig Groningen                   ;6;Groninger centrale Weidestreek          ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2002;Centraal weidegebied in Groningen       ;3;Noordelijk Weidegebied       ;1;Groningen             ;NL1;Noord-Nederland;NL11;Groningen    ; NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;1;Noord Groningen        ;17;Overig Nederland                        ;2;Noord-Groningen en Eemsmond    ;1;Ommelanden                              ;1;Ommelanden                              ;011;   ;                                       ;0;                   ;1;Groningen          ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;14204;373
459;294;294;Winterswijk                        ;WTK;Winterswijk               ;6;Zutphen         ;43;Achterhoek                    ;16;Winterswijk-Zutphen                ;14;Achterhoek                         ;30;Overige gemeenten oostelijke Achterhoek ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;21;Groenlo            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;24;Winterswijk           ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;162;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;28975;1005
460;295;295;Wisch                              ;WSH;Wisch                     ;6;Zutphen         ;43;Achterhoek                    ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;29;Oude-IJsselgebied (oostelijk deel)      ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;25;Doetinchem            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;142;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19573;514
461;873;873;Woensdrecht                        ;WDT;Woensdrecht               ;2;Breda           ;3;Westelijk Noord-Brabant       ;44;Bergen op Zoom/Roosendaal en Nispen;33;West-Noord-Brabant                 ;102;Bergen op Zoom, Roosendaal en omgeving  ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;8;Bergen op Zoom     ;17;Tilburg         ;4;Zuid-Nederland ;3005;Westelijke Zandgronden                  ;12;Zuidwest-Brabant             ;64;Bergen op Zoom        ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;34;Regio Roosendaal                        ;441;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;21557;508
462;632;632;Woerden                            ;WRN;Woerden                   ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;49;Utrechts weidegebied                    ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied;48;Woerden               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;17;Overig Nederland                        ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;193;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;47762;1157
463;466;466;Wognum                             ;WGM;Wognum                    ;14;Alkmaar         ;24;West-Friesland                ;26;Enkhuizen-Hoorn                    ;18;Kop van Noord-Holland              ;54;Midden- en Oostelijk West-Friesland     ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;28;GGD West-Friesland                      ;47;Hoorn              ;11;Den Helder      ;3;West-Nederland ;2705;West-Friesland en omgeving              ;7;Westelijk Holland            ;40;Hoorn                 ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;17;Overig Nederland                        ;22;Westfriesland                  ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;261;   ;                                       ;0;                   ;0;                   ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;8132;378
464;De Wolden;1690;De Wolden                          ;DWN;Wolden De                 ;19;Assen           ;71;Drenthe (0.1)                 ;7;Assen-Hoogeveen                    ;9;Zuidwest-Drenthe                   ;18;Zuiddrents randgebied                   ;5;Leeuwarden      ;3;Zwolle            ;3;Drenthe          ;8;GGD Zuidwest-Drenthe                    ;62;Meppel             ;3;Assen           ;1;Noord-Nederland;2203;Zuidwestelijk weidegebied in Drenthe    ;3;Noordelijk Weidegebied       ;14;Hoogeveen             ;NL1;Noord-Nederland;NL13;Drenthe      ; NL133;Zuidwest-Drenthe                   ;4;Assen-Hoogeveen-Emmen           ;3;Drenthe                  ;22;Drenthe      ;5;Zuid Drenthe           ;12;Groningse, Friese en Drentse zandgronden;9;Zuidwest-Drenthe               ;6;Zuidoost- en Zuidwest-Drenthe           ;6;Zuidoost- en Zuidwest-Drenthe           ;072;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;23969;268
465;880;880;Wormerland                         ;WLD;Wormerland                ;15;Haarlem         ;13;Zaanstreek                    ;24;Zaanstad                           ;22;Zaanstreek                         ;58;Zaanstreek                              ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland                ;50;Zaandam            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;41;Zaanstad              ;NL3;West-Nederland ;NL32;Noord-Holland; NL325;Zaanstreek                         ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;20;Zuidelijk Noord-Holland;6;Hollands-Utrechtse meren                ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;   ;   ;                                       ;10;Amsterdam          ;10;Amsterdam          ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;15510;1172
466;351;351;Woudenberg                         ;WBG;Woudenberg                ;16;Utrecht         ;37;Utrechtsland                  ;20;Amersfoort                         ;17;Utrecht                            ;43;Utrechtse Vallei en Eemgebied           ;4;Amsterdam       ;8;Amersfoort        ;9;Utrecht          ;23;GGD Eemland                             ;52;Amersfoort         ;8;Utrecht         ;3;West-Nederland ;2605;Zandgebied in Utrecht                   ;5;Centraal Veehouderijgebied   ;35;Amersfoort            ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;10;Harderwijk-Amersfoort           ;9;Utrecht                  ;26;Utrecht      ;17;Eemland                ;7;Utrechtse Heuvelrug en 't Gooi          ;16;Eem en Vallei                  ;13;Oost-Utrecht                            ;16;Oost-Utrecht                            ;201;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;11151;741
467;874;874;Woudrichem                         ;WRM;Woudrichem                ;2;Breda           ;26;Stadsgewest Breda             ;34;Gorinchem                          ;34;Midden-Noord-Brabant               ;105;Land van Altena                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;5;Breda              ;17;Tilburg         ;4;Zuid-Nederland ;3004;Oostelijke Langstraat                   ;10;Rivierengebied               ;52;Gorinchem             ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL412;Midden-Noord-Brabant               ;18;Dordrecht-Gorinchem             ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;4;Deltagebied                             ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;14408;294
468;683;683;Wymbritseradiel                    ;WBL;Wymbritseradiel           ;17;Leeuwarden      ;23;Friesland                     ;4;Sneek                              ;5;Zuidwest-Friesland                 ;10;Fries weidegebied                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;54;Sneek              ;2;Leeuwarden      ;1;Noord-Nederland;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;9;Sneek                 ;NL1;Noord-Nederland;NL12;Friesland    ; NL122;Zuidwest-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;5;Meren in Groningen, Friesl., Nw. Overijs;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;16204;198
469;710;710;Wûnseradiel                        ;WDL;Wûnseradiel               ;17;Leeuwarden      ;23;Friesland                     ;4;Sneek                              ;5;Zuidwest-Friesland                 ;10;Fries weidegebied                       ;5;Leeuwarden      ;2;Friesland         ;2;Friesland        ;72;GGD Friesland                           ;54;Sneek              ;2;Leeuwarden      ;1;Noord-Nederland;2102;Weidestreek in Friesland                ;3;Noordelijk Weidegebied       ;9;Sneek                 ;NL1;Noord-Nederland;NL12;Friesland    ; NL122;Zuidwest-Friesland                 ;3;Friesland                       ;2;Friesland                ;21;Friesland    ;4;Friesland              ;3;IJsselmeerkust                          ;5;Zuidwest-Friesland             ;4;Oost-Friesland/Zuidwest-Friesland       ;4;Oost-Friesland/Zuidwest Friesland       ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11935;185
470;479;479;Zaanstad                           ;ZSD;Zaanstad                  ;15;Haarlem         ;13;Zaanstreek                    ;24;Zaanstad                           ;22;Zaanstreek                         ;58;Zaanstreek                              ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland                ;50;Zaandam            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;41;Zaanstad              ;NL3;West-Nederland ;NL32;Noord-Holland; NL325;Zaanstreek                         ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;20;Zuidelijk Noord-Holland;17;Overig Nederland                        ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;   ;   ;                                       ;10;Amsterdam          ;10;Amsterdam          ;6;100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;139464;1724
471;297;297;Zaltbommel                         ;ZBL;Zaltbommel                ;5;Arnhem          ;62;Rivierenland                  ;41;'s-Hertogenbosch                   ;16;Zuidwest-Gelderland                ;42;Bommelerwaard                           ;2;Arnhem          ;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;20;GGD Rivierenland                        ;16;Tiel               ;6;Nijmegen        ;2;Oost-Nederland ;2506;Bommelerwaard                           ;10;Rivierengebied               ;32;Zaltbommel            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL224;Zuidwest-Gelderland                ;12;Noord-Noord-Brabant             ;8;Gelderland-Zuid          ;25;Gelderland   ;14;Rivierenland           ;9;Gelders Rivierengebied                  ;15;Rivierenland                   ;12;Nijmegen e.o. en Betuwe                 ;15;Betuwe                                  ;415;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;4;Weinig stedelijk    ;25999;553
